debt_to_income_ratio,credit_score,default
0.4202097479887273,451.1497929173927,1
0.16856042157968204,753.2975901173801,0
0.24365240482377076,751.7440978548982,0
0.2655646722177627,685.3475756625364,0
0.2866000937960434,770.0337789977783,0
0.4232749655754529,447.7221750511573,1
0.2550282725324648,806.4888222166172,0
0.2371136051232495,728.2930480106392,0
0.1202505742971418,723.836972674903,0
0.20112724629476514,760.6850660404593,0
0.22031343025158495,731.1163768921149,0
0.2653372612920438,824.9319110487019,0
0.25884681309974433,802.4123498447843,0
0.22233307650086892,815.5985811748557,0
0.43367023903108637,473.35712741303854,1
0.1946393133330833,776.2360310611905,0
0.17859059153757728,809.1012032422104,0
0.3627943448815747,520.8320254254204,1
0.19252114788058217,710.5128189139526,0
0.41869221007623625,484.8982931312058,1
0.37851015382694175,521.9074610739809,1
0.42240920839764107,461.1987450527928,1
0.14663898020327185,731.003853735099,0
0.42182287359615256,466.33011022857886,1
0.164607891438924,733.5674284818166,0
0.15786337747305376,814.9871383387824,0
0.21124765695877504,735.3270235274125,0
0.45837083304340825,420.76279840232326,1
0.18508667391632933,694.8152734084427,0
0.217477526789854,728.0510036903615,0
0.3939359860957673,381.8966558304864,1
0.14675068185768889,691.6979400214028,0
0.13228172743218458,798.6863408330198,0
0.4075893297362617,485.58523182493747,1
0.2637802025289989,797.4954420625901,0
0.4484645951235556,437.68887060187996,1
0.24801655631777703,772.4367779176496,0
0.2699830697274776,711.0188278131743,0
0.43290874241352356,427.91107822876114,1
0.43775277712584915,415.66568879275144,1
0.17402889819735973,712.905874632377,0
0.1698289659992257,801.2406544694045,0
0.2645484507623459,724.2580067073015,0
0.4834406726458141,465.2079140402385,1
0.4548928254688271,429.29554803855314,1
0.3896346935378521,477.27565958505244,1
0.40112272536842264,456.83461752511766,1
0.3040673245672158,723.8493464540472,0
0.20041410479373523,739.2587740837668,0
0.3593923575120579,483.625741959549,1
0.3637014490249378,548.2120055964358,1
0.21573941541687,731.8708780269089,0
0.22804690969243593,707.2986834298291,0
0.12956764752076896,770.6471314845984,0
0.19114985505656912,794.0383853999429,0
0.1697281964572216,767.9086770324111,0
0.2420261758403045,795.9378283678702,0
0.09635830831420361,723.1751916369342,0
0.16977019362028622,689.451424295487,0
0.2006231619032587,767.1322838883059,0
0.09784315460392182,800.628313634588,0
0.1989778371603422,786.54338504933,0
0.21524633539531113,875.5099413463997,0
0.1828753935613635,796.5895741782869,0
0.1960444138723543,719.9212267304472,0
0.39992971825661855,459.92882345201343,1
0.44019949115921825,425.00725689217285,1
0.20895656536258647,770.5563139863566,0
0.44626214434535316,444.2255835230423,1
0.26910172680402844,735.1117289571579,0
0.3711662540011591,451.89594685265655,1
0.2673571076583148,748.8994037979745,0
0.38441942281497904,499.8434076999052,1
0.26568060640545477,763.5393537384676,0
0.21839888571756466,771.8513699201479,0
0.21567216021610186,739.9981394160419,0
0.23737279644957096,715.3530060714199,0
0.2159875180701057,774.862875594242,0
0.3031883735061727,737.872808686629,0
0.3614594020747152,429.59934404581014,1
0.13041144884887604,785.3618158544419,0
0.38829917046269197,376.3650307467342,1
0.17673276344205427,752.8020865245272,0
0.2398506727778856,768.6571992973411,0
0.2042150202458384,773.467752059011,0
0.49858900531665556,475.7089103947018,1
0.2104269506329563,716.9247858384056,0
0.20128016596263068,731.0464261171634,0
0.44060141068834635,398.7828259001487,1
0.3671906717191743,492.66698758356614,1
0.20327317434190262,758.5278651295075,0
0.4741548949666165,455.8685474573329,1
0.195550957546052,836.8377086999126,0
0.14532485206338316,788.7782880210694,0
0.4105272557303996,456.0120704584751,1
0.4106338650110665,423.9742972351269,1
0.17057880229640934,754.9281922713794,0
0.19399777651869893,746.8143443501714,0
0.18892746800444318,828.3338981688238,0
0.23480270922755017,785.3243910858863,0
0.22275932316741104,788.012303678943,0
0.2260929151365368,710.0645824324683,0
0.19480717201066297,793.4392846470013,0
0.1371799758550729,762.9743712688642,0
0.4202045382656984,432.22826959695556,1
0.22146039374281615,677.8744129497622,0
0.19411991993486047,782.3223119312458,0
0.1486803110324572,695.7367278150638,0
0.3772951828246962,395.60575436080325,1
0.202385214796807,717.2720446631077,0
0.4622848890487566,441.8781845582803,1
0.41946011101048264,447.3568080541073,1
0.18763534143189994,722.3031608050458,0
0.20681664889501952,741.6753257090984,0
0.4343114944139313,429.0910791792384,1
0.38322303063064783,409.5158249895933,1
0.43502792073382685,451.9233978664553,1
0.22711703485357077,788.5940653238983,0
0.3907853347313145,457.83381020390726,1
0.455265590277978,451.07543355978123,1
0.15630748941309686,725.0940255306219,0
0.5075921173287069,449.3430841570899,1
0.4312396747094013,447.19337154165413,1
0.46717188736255305,432.14265541797886,1
0.16984141644533296,814.6150275787777,0
0.4396767668602602,470.2909612442919,1
0.2291051817454792,767.4623921663067,0
0.38497526986460967,427.1528404086881,1
0.45254068869478675,398.40156401035784,1
0.3757466010397589,484.8449881372677,1
0.3279231534105766,422.7579337010048,1
0.14239796469622823,789.4291998271946,0
0.42398605460350564,452.2289964915478,1
0.19516207405568875,794.9645087994405,0
0.22091341952142,798.8413478210141,0
0.18447292725835085,748.6708003742216,0
0.191639069708559,770.8448971351736,0
0.45250103289576793,498.0485568865578,1
0.25560830196069256,814.4888251302169,0
0.35100328669947867,426.9291467772667,1
0.49463098044579024,450.55717167651784,1
0.4495386631998164,483.4276844826057,1
0.4230947323059047,440.1129046991761,1
0.38766806858579395,497.53573093792335,1
0.41708684349372505,435.00716769801613,1
0.16317305627682535,685.9213675241133,0
0.3890869914184971,454.5691059464816,1
0.29971998069731165,754.6010431658967,0
0.39292311998776164,496.7112824663923,1
0.17577537841052546,682.662472311162,0
0.40714456633388024,410.0658383704484,1
0.20935143647162993,757.5832646639498,0
0.28580596511093553,732.5805451772063,0
0.19258849364489167,712.5824519182162,0
0.3922836161895738,492.12611413331615,1
0.1828237783549899,769.5674852059066,0
0.45671447788219105,395.9326157753467,1
0.2017524588791644,728.561462195438,0
0.42141054207886913,503.16610120529725,1
0.38828508670950623,494.6918332635251,1
0.2824601430654559,748.9391496300376,0
0.14752655070599363,714.3523109833885,0
0.20478321473656613,781.7395488220885,0
0.42522962309144363,522.4979423198771,1
0.44243138105472934,491.96036903347556,1
0.4514833841496981,428.12564235038434,1
0.17313506528247793,764.6946202726472,0
0.28842092006365405,823.5273470718049,0
0.39602499908184907,434.2664475069056,1
0.20489190012129135,775.3888587424708,0
0.4430622785222306,431.90774723003693,1
0.22118771017426925,753.0740753183508,0
0.22436552483628708,817.8020416172301,0
0.43616203427258154,525.0718325023226,1
0.15521320421495424,738.7468977152714,0
0.39692385377350387,494.3481432233163,1
0.4144694279531526,526.3766656188052,1
0.26429382304079974,768.7077268706173,0
0.2690785540493362,724.9313110164014,0
0.08605829517479699,720.111532834087,0
0.4112131244864995,463.53985629977655,1
0.38248699840339506,474.2403980538256,1
0.45290179648412754,423.9265556879136,1
0.2056686765455962,697.1990995511718,0
0.24198210861277342,753.5362754516739,0
0.44744205839993756,465.0884750025808,1
0.39878969526510233,446.71395286429726,1
0.4289636992724167,461.4346156289962,1
0.45874579962131556,430.8937021293953,1
0.397451017887841,441.44044623097966,1
0.16113543845957395,813.9458868201887,0
0.18550236234387474,779.4737558836973,0
0.42928199749430546,469.69805056032595,1
0.2927731815992678,725.5292363637885,0
0.415410542341324,398.8169213305719,1
0.3434687902136881,413.6974535183361,1
0.42084015366531036,390.5775850785211,1
0.2399204043943861,742.6841423558064,0
0.49504683356863544,435.62831636851763,1
0.42040932244078344,488.90217798506916,1
0.45288240639977956,439.8009113031658,1
0.2064229592419946,744.8584995424428,0
0.17743009605370447,797.5565348589857,0
0.15614899652419192,742.5142293998181,0
0.17561951191362868,741.5547904468922,0
0.38974597018862783,449.8558984363773,1
0.22889525431311086,711.1337306183485,0
0.2279289325445436,743.1926150990029,0
0.2487504740678927,759.32864525054,0
0.45463020776680485,451.0436420084333,1
0.1482127409711638,752.6796286889949,0
0.19162705291392537,805.8273524315982,0
0.24595062801488415,653.0303895890823,0
0.16070050425846763,731.4153081080643,0
0.3594061110125654,467.7705324594416,1
0.22832434706754362,689.81118503876,0
0.25456561719895376,757.1832712775839,0
0.41003855841774484,374.41837076217877,1
0.255680091453784,749.0321757443634,0
0.252695762625373,704.3324354346598,0
0.43325053725614254,465.7780856951319,1
0.48579870854005136,432.1526626714088,1
0.2308679484259338,749.1453082260625,0
0.1781502220699007,805.6986120025731,0
0.16920107075765436,770.0437667975938,0
0.5048862478805053,410.9650698809067,1
0.41096894798053857,471.7344076951974,1
0.4525403854400255,457.862191060463,1
0.37208488429644604,467.9083424006926,1
0.3810127331909071,427.05351972479053,1
0.4279623878229388,420.91451296700524,1
0.1295694896337673,804.9775237268327,0
0.45425595177293887,496.37319213456993,1
0.4260157514590483,523.8682930294414,1
0.16406128072835852,686.6345622797804,0
0.47110707287594034,513.098131190539,1
0.47919776555560106,368.33060526302836,1
0.3997222729851548,465.29638984736204,1
0.24944372700841752,772.0594150416186,0
0.4418838952468015,500.23024502294084,1
0.29163770290362967,745.2772589203569,0
0.3579734627573547,382.3014148114072,1
0.13418405012172432,725.6871205162226,0
0.26846833920569374,741.4031587884506,0
0.4106165146649941,465.0920197217941,1
0.47804574431180163,394.8272308794189,1
0.4331500443863874,416.00622522140833,1
0.39785402778611273,472.7906912092881,1
0.4195101290861234,396.2219795586289,1
0.40738923021438617,448.49461190300605,1
0.444566668001737,422.9443079176292,1
0.38362450180821045,468.8587342854398,1
0.20601675620574306,742.780803456375,0
0.47862595075686215,383.2237887551451,1
0.2050089801059163,764.0252039709424,0
0.48152146265863877,517.0574924910113,1
0.4954474360484212,419.0484320358571,1
0.4776509315626446,478.310077418219,1
0.1993876060330802,744.6276503411781,0
0.422963791216791,429.91783102589557,1
0.4062914193389292,484.7842368042264,1
